,OFFENSE,BLKADDR,City,State,Latitude,Longitude
269,BURGLARY AUTO,1800 BLOCK MARIN AVE,Berkeley,CA,37.889295, -122.278407
270,ASSAULT/BATTERY MISD.,1600 BLOCK WALNUT ST,Berkeley,CA,37.878407, -122.267962
271,BURGLARY AUTO,2400 BLOCK ACTON ST,Berkeley,CA,37.863157, -122.283185
272,VEHICLE STOLEN,1800 BLOCK STUART ST,Berkeley,CA,37.857784, -122.272998
273,THEFT MISD. (UNDER $950),2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
274,BURGLARY AUTO,1600 BLOCK HARMON ST,Berkeley,CA,37.849099, -122.275932
275,VEHICLE STOLEN,1600 BLOCK DERBY ST,Berkeley,CA,37.859006, -122.277874
276,ASSAULT/BATTERY MISD.,2300 BLOCK PARKER ST,Berkeley,CA,37.862763, -122.262639
277,THEFT FROM AUTO,3000 BLOCK ASHBY AVE,Berkeley,CA,37.858047, -122.245306
278,THEFT FROM AUTO,1800 BLOCK VIRGINIA ST,Berkeley,CA,37.875738, -122.275607
279,THEFT FELONY (OVER $950),2200 BLOCK MCGEE AVE,Berkeley,CA,37.868108, -122.277222
280,BURGLARY COMMERCIAL,1100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869067, -122.292043
281,THEFT MISD. (UNDER $950),2700 BLOCK WALKER ST,Berkeley,CA,37.860459, -122.266139
282,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
283,THEFT MISD. (UNDER $950),2600 BLOCK PARKER ST,Berkeley,CA,37.863443, -122.256304
284,VANDALISM,401 GRIZZLY PEAK,Berkeley,CA,37.903991, -122.26953
285,THEFT FELONY (OVER $950),2000 BLOCK DWIGHT WAY,Berkeley,CA,37.863679, -122.269631
286,VANDALISM,2200 BLOCK WARD ST,Berkeley,CA,37.8598, -122.264351
287,BURGLARY RESIDENTIAL,2300 BLOCK PARKER ST,Berkeley,CA,37.862763, -122.262639
288,BURGLARY AUTO,1100 BLOCK HEARST AVE,Berkeley,CA,37.870417, -122.292485
289,BURGLARY AUTO,900 BLOCK HILLDALE AVE,Berkeley,CA,37.895819, -122.263384
290,DISTURBANCE,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
291,ASSAULT/BATTERY MISD.,1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
292,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
293,BURGLARY AUTO,1730 FOURTH ST ST,Berkeley,CA,37.871501, -122.301134
294,IDENTITY THEFT,1600 BLOCK WOOLSEY ST,Berkeley,CA,37.850899, -122.276174
295,VEHICLE STOLEN,2700 BLOCK DANA ST,Berkeley,CA,37.861118, -122.259948
296,VANDALISM,1727 WARD ST,Berkeley,CA,37.858535, -122.274368
297,BURGLARY RESIDENTIAL,2700 BLOCK SAN PABLO AVE,Berkeley,CA,37.857714, -122.288536
298,BURGLARY COMMERCIAL,1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
299,DISTURBANCE,1300 BLOCK HOPKINS ST,Berkeley,CA,37.878239, -122.288374
300,THEFT FELONY (OVER $950),800 BLOCK SHATTUCK AVE,Berkeley,CA,37.891867, -122.272043
301,VEHICLE STOLEN,1500 BLOCK HOPKINS ST,Berkeley,CA,37.881004, -122.283225
302,THEFT MISD. (UNDER $950),1900 BLOCK HEARST AVE,Berkeley,CA,37.873327, -122.273214
303,THEFT FELONY (OVER $950),200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
304,VANDALISM,2140 DWIGHT WAY,Berkeley,CA,37.864079, -122.266509
305,DOMESTIC VIOLENCE,1200 BLOCK RUSSELL ST,Berkeley,CA,37.853864, -122.285643
306,VEHICLE STOLEN,1739 FRANCISCO ST,Berkeley,CA,37.874787, -122.276046
307,ASSAULT/BATTERY FEL.,2600 BLOCK SHATTUCK AVE,Berkeley,CA,37.861677, -122.26716
308,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
309,BURGLARY RESIDENTIAL,2200 BLOCK JEFFERSON AVE,Berkeley,CA,37.868058, -122.278332
310,THEFT MISD. (UNDER $950),2000 BLOCK MCGEE AVE,Berkeley,CA,37.870924, -122.277518
311,THEFT FELONY (OVER $950),2020 KITTREDGE ST,Berkeley,CA,37.868356, -122.268904
312,THEFT FROM AUTO,1900 BLOCK 7TH ST,Berkeley,CA,37.869293, -122.296976
313,THEFT FELONY (OVER $950),900 BLOCK INDIAN ROCK AVE,Berkeley,CA,37.893448, -122.272137
314,THEFT FELONY (OVER $950),1500 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.87965, -122.273873
315,VEHICLE STOLEN,2700 BLOCK TELEGRAPH AVE,Berkeley,CA,37.861387, -122.259001
316,VEHICLE STOLEN,2600 BLOCK HILLEGASS AVE,Berkeley,CA,37.863292, -122.256293
317,THEFT FROM AUTO,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
318,THEFT FROM AUTO,2800 BLOCK REGENT ST,Berkeley,CA,37.859589, -122.257019
319,THEFT FROM AUTO,2300 BLOCK SACRAMENTO ST,Berkeley,CA,37.865816, -122.281601
320,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
321,THEFT FELONY (OVER $950),1700 BLOCK MARIN AVE,Berkeley,CA,37.889482, -122.281718
322,BURGLARY AUTO,2500 BLOCK WARRING ST,Berkeley,CA,37.865945, -122.250471
323,BURGLARY AUTO,2000 BLOCK SHATTUCK AVE,Berkeley,CA,37.8719, -122.268389
324,THEFT MISD. (UNDER $950),1900 BLOCK SHATTUCK AVE,Berkeley,CA,37.873687, -122.268616
325,BURGLARY RESIDENTIAL,1900 BLOCK ROSE ST,Berkeley,CA,37.881445, -122.274077
326,IDENTITY THEFT,2900 BLOCK ASHBY AVE,Berkeley,CA,37.857869, -122.248398
327,GUN/WEAPON,1500 BLOCK HARMON ST,Berkeley,CA,37.848812, -122.278043
328,THEFT MISD. (UNDER $950),2900 BLOCK SAN PABLO AVE,Berkeley,CA,37.853576, -122.287202
329,THEFT MISD. (UNDER $950),3000 BLOCK DOHR ST,Berkeley,CA,37.853221, -122.280832
330,THEFT FROM AUTO,1600 BLOCK PARKER ST,Berkeley,CA,37.860768, -122.278249
331,VANDALISM,2800 BLOCK SHASTA RD,Berkeley,CA,37.888064, -122.256304
332,BURGLARY AUTO,1400 BLOCK HARMON ST,Berkeley,CA,37.848606, -122.279588
333,THEFT FROM AUTO,1600 BLOCK TACOMA AVE,Berkeley,CA,37.891095, -122.284252
334,BURGLARY RESIDENTIAL,2400 BLOCK PIEDMONT AVE,Berkeley,CA,37.867513, -122.25195
335,ASSAULT/BATTERY MISD.,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
336,ALCOHOL OFFENSE,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
337,ASSAULT/BATTERY FEL.,2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
338,THEFT FELONY (OVER $950),1700 BLOCK STUART ST,Berkeley,CA,37.857495, -122.275256
339,VANDALISM,1900 BLOCK DWIGHT WAY,Berkeley,CA,37.863353, -122.272097
340,BURGLARY AUTO,2900 BLOCK PIEDMONT AVE,Berkeley,CA,37.858628, -122.250783
341,THEFT FELONY (OVER $950),2700 BLOCK ASHBY PL,Berkeley,CA,37.85717, -122.252209
342,VEHICLE STOLEN,900 BLOCK ADDISON ST,Berkeley,CA,37.866936, -122.296218
343,FRAUD/FORGERY,3015 SAN PABLO AVE,Berkeley,CA,37.851569, -122.286424
344,BURGLARY RESIDENTIAL,2500 BLOCK DANA ST,Berkeley,CA,37.864701, -122.260693
345,ROBBERY,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
346,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
347,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
348,THEFT FROM AUTO,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
349,BURGLARY RESIDENTIAL,1300 BLOCK EUCLID AVE,Berkeley,CA,37.884257, -122.262636
350,THEFT FELONY (OVER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
351,THEFT MISD. (UNDER $950),1700 BLOCK RUSSELL ST,Berkeley,CA,37.855678, -122.274429
352,ROBBERY,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
353,DOMESTIC VIOLENCE,2400 BLOCK HASTE ST,Berkeley,CA,37.865845, -122.260009
354,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
355,IDENTITY THEFT,2600 BLOCK WEBSTER ST,Berkeley,CA,37.855824, -122.25502
356,IDENTITY THEFT,1300 BLOCK ADDISON ST,Berkeley,CA,37.868913, -122.28608
357,BURGLARY AUTO,1200 BLOCK FRANCISCO ST,Berkeley,CA,37.87304, -122.289659
358,THEFT FROM AUTO,2700 BLOCK PRINCE ST,Berkeley,CA,37.85489, -122.252564
359,VEHICLE STOLEN,2200 WARD ST,Berkeley,CA,37.8598, -122.264351
360,VANDALISM,2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
361,THEFT FROM AUTO,1500 BLOCK FRANCISCO ST,Berkeley,CA,37.873976, -122.282257
362,VANDALISM,2400 BLOCK WARRING ST,Berkeley,CA,37.867708, -122.250801
363,VEHICLE STOLEN,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
364,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
365,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
366,BURGLARY COMMERCIAL,1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
367,VEHICLE STOLEN,500 BLOCK WOODMONT AVE,Berkeley,CA,37.904331, -122.269512
368,BURGLARY RESIDENTIAL,2500 BLOCK PIEDMONT AVE,Berkeley,CA,37.865868, -122.251595
369,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
370,THEFT FROM PERSON,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
371,THEFT FROM AUTO,2500 BLOCK GRANT ST,Berkeley,CA,37.862938, -122.274352
372,DISTURBANCE,2100 BLOCK PRINCE ST,Berkeley,CA,37.8531, -122.266131
373,ASSAULT/BATTERY FEL.,1700 BLOCK ALCATRAZ AVE,Berkeley,CA,37.848453, -122.273607
374,VEHICLE STOLEN,2324 DWIGHT WAY,Berkeley,CA,37.864707, -122.261652
375,ARSON,2600 BLOCK DURANT AVE,Berkeley,CA,37.868164, -122.256314
376,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
377,VEHICLE STOLEN,1800 BLOCK EUCLID AVE,Berkeley,CA,37.876045, -122.260336
378,DISTURBANCE,3200 BLOCK IDAHO ST,Berkeley,CA,37.849609, -122.282
379,THEFT FELONY (OVER $950),700 BLOCK PERALTA AVE,Berkeley,CA,37.894676, -122.285563
380,THEFT MISD. (UNDER $950),2500 BLOCK DURANT AVE,Berkeley,CA,37.867852, -122.258699
381,DOMESTIC VIOLENCE,1100 BLOCK GLEN AVE,Berkeley,CA,37.887747, -122.264514
382,BURGLARY AUTO,1400 BLOCK ACROFT CT,Berkeley,CA,37.86604, -122.2836
383,THEFT MISD. (UNDER $950),1700 BLOCK HEARST AVE,Berkeley,CA,37.872725, -122.277729
384,THEFT MISD. (UNDER $950),1300 BLOCK 10TH ST,Berkeley,CA,37.879968, -122.296885
385,VEHICLE STOLEN,2300 BLOCK TELEGRAPH AVE,Berkeley,CA,37.868714, -122.259189
386,BURGLARY RESIDENTIAL,1800 BLOCK HOPKINS ST,Berkeley,CA,37.88427, -122.276737
387,THEFT FELONY (OVER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
388,ASSAULT/BATTERY MISD.,2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
389,GUN/WEAPON,1128 FRANCISCO ST,Berkeley,CA,37.872757, -122.291886
390,THEFT FELONY (OVER $950),2100 BLOCK MILVIA ST,Berkeley,CA,37.870603, -122.270612
391,THEFT FROM AUTO,2020 KITTREDGE ST,Berkeley,CA,37.868356, -122.268904
392,VEHICLE STOLEN,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
393,THEFT MISD. (UNDER $950),600 BLOCK HILLDALE AVE,Berkeley,CA,37.899985, -122.265733
394,VEHICLE STOLEN,1600 BLOCK 62ND ST,Berkeley,CA,37.846404, -122.275263
395,ASSAULT/BATTERY MISD.,1300 BLOCK ROSE ST,Berkeley,CA,37.876897, -122.28868
396,FRAUD/FORGERY,1800 BLOCK 4TH ST,Berkeley,CA,37.869888, -122.300618
397,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
398,ASSAULT/BATTERY MISD.,2500 BLOCK DURANT AVE,Berkeley,CA,37.867852, -122.258699
399,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
400,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
401,VEHICLE STOLEN,1600 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870652, -122.27958
402,BURGLARY AUTO,2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
403,THEFT MISD. (UNDER $950),1800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871246, -122.274991
404,BURGLARY RESIDENTIAL,1700 BLOCK SHATTUCK AVE,Berkeley,CA,37.876307, -122.268923
405,BURGLARY RESIDENTIAL,2800 BLOCK HILGARD AVE,Berkeley,CA,37.879273, -122.255986
406,BURGLARY COMMERCIAL,2700 BLOCK MILVIA ST,Berkeley,CA,37.860225, -122.269453
407,BURGLARY RESIDENTIAL,1400 BLOCK RUSSELL ST,Berkeley,CA,37.854517, -122.281755
408,VEHICLE STOLEN,1200 BLOCK EVELYN AVE,Berkeley,CA,37.883153, -122.292104
409,THEFT FELONY (OVER $950),2500 BLOCK DANA ST,Berkeley,CA,37.864701, -122.260693
410,ROBBERY,2600 BLOCK MABEL ST,Berkeley,CA,37.859881, -122.285128
411,THEFT MISD. (UNDER $950),2600 BLOCK PIEDMONT AVE,Berkeley,CA,37.863893, -122.251422
412,SEXUAL ASSAULT FEL.,1800 BLOCK EUCLID AVE,Berkeley,CA,37.876045, -122.260336
413,BURGLARY RESIDENTIAL,1400 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.880803, -122.274005
414,THEFT MISD. (UNDER $950),2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
415,BURGLARY AUTO,1200 BLOCK 5TH ST,Berkeley,CA,37.880756, -122.303056
416,THEFT FELONY (OVER $950),900 BLOCK MURRAY ST,Berkeley,CA,37.850809, -122.291042
417,BURGLARY AUTO,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
418,BURGLARY AUTO,1500 BLOCK ADDISON ST,Berkeley,CA,37.869448, -122.281783
419,VEHICLE STOLEN,1900 BLOCK 7TH ST,Berkeley,CA,37.869293, -122.296976
420,DISTURBANCE,2000 BLOCK MCGEE AVE,Berkeley,CA,37.870924, -122.277518
421,MISSING ADULT,2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
422,BURGLARY RESIDENTIAL,1100 BLOCK SHATTUCK AVE,Berkeley,CA,37.887843, -122.270011
423,THEFT MISD. (UNDER $950),1900 BLOCK RUSSELL ST,Berkeley,CA,37.856132, -122.271292
424,THEFT FELONY (OVER $950),2900 BLOCK MABEL ST,Berkeley,CA,37.853959, -122.284067
425,VEHICLE STOLEN,1100 BLOCK FRANCISCO ST,Berkeley,CA,37.872656, -122.292748
426,BURGLARY AUTO,1400 BLOCK EDITH ST,Berkeley,CA,37.880787, -122.277865
427,THEFT FROM AUTO,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
428,THEFT FELONY (OVER $950),3200 BLOCK IDAHO ST,Berkeley,CA,37.849609, -122.282
429,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
430,VANDALISM,1800 BLOCK UNIVERSITY AVE,Berkeley,CA,37.871246, -122.274991
431,ROBBERY,200 BLOCK UNIVERSITY AVE,Berkeley,CA,37.865511, -122.309967
432,VEHICLE STOLEN,1100 BLOCK SAN PABLO AVE,Berkeley,CA,37.883948, -122.296991
433,MISSING ADULT,2800 BLOCK SHATTUCK AVE,Berkeley,CA,37.858525, -122.266906
434,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
435,THEFT FELONY (OVER $950),1000 BLOCK STERLING AVE,Berkeley,CA,37.890977, -122.259745
436,THEFT FELONY (OVER $950),1300 BLOCK DELAWARE ST,Berkeley,CA,37.872499, -122.286632
437,THEFT MISD. (UNDER $950),2300 SHATTUCK AVE,Berkeley,CA,37.867176, -122.267802
438,THEFT FROM AUTO,1723 5TH ST,Berkeley,CA,37.871698, -122.300095
439,THEFT MISD. (UNDER $950),1300 BLOCK ADDISON ST,Berkeley,CA,37.868913, -122.28608
440,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
441,BURGLARY RESIDENTIAL,1000 BLOCK DELAWARE ST,Berkeley,CA,37.871265, -122.295043
442,THEFT MISD. (UNDER $950),2000 BLOCK SHATTUCK AVE,Berkeley,CA,37.8719, -122.268389
443,NARCOTICS,2100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.872175, -122.267835
444,THEFT FELONY (OVER $950),1500 BLOCK FRANCISCO ST,Berkeley,CA,37.873976, -122.282257
445,ROBBERY,2600 BLOCK TELEGRAPH AVE,Berkeley,CA,37.862927, -122.258784
446,VEHICLE STOLEN,600 BLOCK GILMAN ST,Berkeley,CA,37.878405, -122.306072
447,DISTURBANCE,1900 BLOCK ALLSTON WAY,Berkeley,CA,37.868785, -122.272701
448,ROBBERY,1900 BLOCK SAN PABLO AVE,Berkeley,CA,37.870205, -122.292581
449,THEFT FELONY (OVER $950),1025 GILMAN,Berkeley,CA,37.880245, -122.296973
450,BURGLARY AUTO,400 GILMAN ST,Berkeley,CA,37.877863, -122.308855
451,BURGLARY RESIDENTIAL,2900 BLOCK ACTON ST,Berkeley,CA,37.854534, -122.281798
452,THEFT FELONY (OVER $950),1300 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869764, -122.28655
453,DISTURBANCE,1800 BLOCK ALLSTON WAY,Berkeley,CA,37.868532, -122.274764
454,VANDALISM,2300 BLOCK WARRING ST,Berkeley,CA,37.869113, -122.250903
455,BURGLARY AUTO,100 BLOCK SEAWALL DR,Berkeley,CA,37.863611, -122.317566
456,DISTURBANCE,2100 BLOCK ALLSTON WAY,Berkeley,CA,37.86939, -122.267883
457,BURGLARY AUTO,100 BLOCK SPINNAKER WAY,Berkeley,CA,37.870287, -122.316238
458,BURGLARY COMMERCIAL,200 BLOCK MARINA BLVD,Berkeley,CA,37.868667, -122.313656
459,THEFT MISD. (UNDER $950),1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
460,MISSING ADULT,1700 BLOCK DERBY ST,Berkeley,CA,37.859259, -122.275787
461,VEHICLE STOLEN,2800 BLOCK HILLEGASS AVE,Berkeley,CA,37.85968, -122.255796
462,BURGLARY COMMERCIAL,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
463,DISTURBANCE,1700 BLOCK WARD ST,Berkeley,CA,37.858392, -122.275421
464,VEHICLE STOLEN,2601 WARRING ST,Berkeley,CA,37.864036, -122.250272
465,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
466,ASSAULT/BATTERY MISD.,2300 BLOCK FULTON ST,Berkeley,CA,37.867822, -122.266003
467,THEFT MISD. (UNDER $950),2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
468,BURGLARY RESIDENTIAL,1500 BLOCK SACRAMENTO ST,Berkeley,CA,37.878571, -122.282954
469,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
470,BURGLARY RESIDENTIAL,2900 BLOCK ACTON ST,Berkeley,CA,37.854534, -122.281798
471,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
472,VEHICLE STOLEN,1900 BLOCK FRANCISCO ST,Berkeley,CA,37.875113, -122.273413
473,THEFT MISD. (UNDER $950),1100 BLOCK WARD ST,Berkeley,CA,37.856848, -122.288122
474,THEFT FROM AUTO,1600 BLOCK WALNUT ST,Berkeley,CA,37.878407, -122.267962
475,DISTURBANCE,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
476,BURGLARY RESIDENTIAL,2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
477,THEFT MISD. (UNDER $950),2000 BLOCK ALLSTON WAY,Berkeley,CA,37.869105, -122.270064
478,THEFT MISD. (UNDER $950),1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
479,THEFT MISD. (UNDER $950),1900 BLOCK SHATTUCK AVE,Berkeley,CA,37.873687, -122.268616
480,VEHICLE STOLEN,1500 BLOCK SACRAMENTO ST,Berkeley,CA,37.878571, -122.282954
481,VEHICLE STOLEN,1000 BLOCK GILMAN ST,Berkeley,CA,37.88014, -122.297498
482,VANDALISM,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
483,VEHICLE STOLEN,1200 BLOCK MASONIC AVE,Berkeley,CA,37.883072, -122.291168
484,VANDALISM,2000 BLOCK SAN PABLO AVE,Berkeley,CA,37.868815, -122.292131
485,ARSON,2300 BLOCK HASTE ST,Berkeley,CA,37.865443, -122.263189
486,DISTURBANCE,2400 BLOCK ASHBY AVE,Berkeley,CA,37.856111, -122.260248
487,THEFT FROM AUTO,1400 BLOCK HENRY ST,Berkeley,CA,37.881788, -122.270678
488,BURGLARY RESIDENTIAL,2700 BLOCK DWIGHT WAY,Berkeley,CA,37.865748, -122.253396
489,THEFT MISD. (UNDER $950),600 BLOCK SPRUCE ST,Berkeley,CA,37.899602, -122.271102
490,VEHICLE STOLEN,1500 BLOCK ALLSTON WAY,Berkeley,CA,37.867513, -122.281165
491,DISTURBANCE,1700 BLOCK SAN PABLO AVE,Berkeley,CA,37.87325, -122.293558
492,THEFT MISD. (UNDER $950),1673 OXFORD ST,Berkeley,CA,37.877309, -122.266712
493,BURGLARY AUTO,2400 BLOCK SACRAMENTO ST,Berkeley,CA,37.863839, -122.281391
494,THEFT MISD. (UNDER $950),1700 BLOCK SHATTUCK AVE,Berkeley,CA,37.876307, -122.268923
495,NARCOTICS,1100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869067, -122.292043
496,ASSAULT/BATTERY MISD.,2600 BLOCK GRANT ST,Berkeley,CA,37.861129, -122.273879
497,BURGLARY COMMERCIAL,900 BLOCK ASHBY AVE,Berkeley,CA,37.851017, -122.291088
498,DOMESTIC VIOLENCE,1164 GLEN AVE,Berkeley,CA,37.887298, -122.264457
499,DISTURBANCE,100 BLOCK SPINNAKER WAY,Berkeley,CA,37.870287, -122.316238
500,ASSAULT/BATTERY MISD.,2200 BLOCK SHATTUCK AVE,Berkeley,CA,37.869363, -122.268028
501,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
502,THEFT FELONY (OVER $950),58 PANORAMIC WAY,Berkeley,CA,37.867843, -122.247802
503,ASSAULT/BATTERY FEL.,900 BLOCK HEINZ AVE,Berkeley,CA,37.853552, -122.291561
504,BURGLARY AUTO,2600 BLOCK DURANT AVE,Berkeley,CA,37.868164, -122.256314
505,THEFT MISD. (UNDER $950),2700 BLOCK REGENT ST,Berkeley,CA,37.861573, -122.257452
506,THEFT FELONY (OVER $950),1000 BLOCK DWIGHT WAY,Berkeley,CA,37.860732, -122.291369
507,THEFT MISD. (UNDER $950),1300 BLOCK SAN PABLO AVE,Berkeley,CA,37.880228, -122.295798
508,BURGLARY AUTO,1300 BLOCK HOPKINS ST,Berkeley,CA,37.878239, -122.288374
509,THEFT MISD. (UNDER $950),1100 BLOCK GRIZZLY PEAK BLVD,Berkeley,CA,37.892524, -122.256323
510,VANDALISM,2600 BLOCK SHATTUCK AVE,Berkeley,CA,37.861677, -122.26716
511,ASSAULT/BATTERY FEL.,2800 BLOCK HILGARD AVE,Berkeley,CA,37.879273, -122.255986
512,THEFT MISD. (UNDER $950),1200 BLOCK HOPKINS ST,Berkeley,CA,37.876428, -122.291736
513,THEFT FROM AUTO,1700 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870948, -122.27733
514,THEFT MISD. (UNDER $950),1300 BLOCK SAN PABLO AVE,Berkeley,CA,37.880228, -122.295798
515,NARCOTICS,2500 BLOCK TELEGRAPH AVE,Berkeley,CA,37.864827, -122.258577
516,VANDALISM,3100 BLOCK ADELINE ST,Berkeley,CA,37.852304, -122.270045
517,VEHICLE STOLEN,2700 BLOCK 7TH ST,Berkeley,CA,37.856088, -122.29274
518,DOMESTIC VIOLENCE,1000 BLOCK UNIVERSITY AVE,Berkeley,CA,37.868641, -122.29415
519,ROBBERY,1400 BLOCK SHATTUCK AVE,Berkeley,CA,37.881957, -122.269551
520,THEFT MISD. (UNDER $950),1400 BLOCK UNIVERSITY AVE,Berkeley,CA,37.870054, -122.284263
521,THEFT MISD. (UNDER $950),2100 BLOCK SHATTUCK AVE,Berkeley,CA,37.871167, -122.268285
522,DOMESTIC VIOLENCE,2600 BLOCK VIRGINIA ST,Berkeley,CA,37.878056, -122.258553
523,THEFT FROM AUTO,1900 BLOCK ADDISON ST,Berkeley,CA,37.870639, -122.272468
524,BURGLARY RESIDENTIAL,2035 HEARST AVE,Berkeley,CA,37.873807, -122.269211
525,THEFT FROM AUTO,800 BLOCK ARLINGTON AVE,Berkeley,CA,37.894661, -122.27503
526,VEHICLE STOLEN,1100 BLOCK UNIVERSITY AVE,Berkeley,CA,37.869067, -122.292043
527,BURGLARY COMMERCIAL,2400 BLOCK SHATTUCK AVE,Berkeley,CA,37.865772, -122.267643
528,VANDALISM,2500 BLOCK DANA ST,Berkeley,CA,37.864701, -122.260693
529,ASSAULT/BATTERY MISD.,1500 BLOCK RUSSELL ST,Berkeley,CA,37.854833, -122.279839
530,BURGLARY AUTO,1600 BLOCK ARCH ST,Berkeley,CA,37.878997, -122.264607
531,DISTURBANCE,2100 BLOCK MARTIN LUTHER KING JR WAY,Berkeley,CA,37.869688, -122.272805
532,THEFT MISD. (UNDER $950),2800 BLOCK ADELINE ST,Berkeley,CA,37.858116, -122.268002
533,THEFT MISD. (UNDER $950),2200 BLOCK DWIGHT WAY,Berkeley,CA,37.864238, -122.265263
534,THEFT MISD. (UNDER $950),2500 BLOCK SHATTUCK AVE,Berkeley,CA,37.863811, -122.267412
535,VEHICLE STOLEN,1600 BLOCK SOLANO AVE,Berkeley,CA,37.891095, -122.284247
